moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,uvIndex,visibility,weatherCode,winddirDegree,windspeedKmph,hourofday,dayofweek,month,year,dayofyear,is_holiday,y,y_pred_lstm,y_pred_prophet,y_pred_xgb
73,3,2,4,2,13,100,95,0.1,1023,4,1,2,143,190,8,19,5,12,2023,357,0,5956,6049.245,6108.201698107067,5733.3726
73,3,2,4,2,15,100,95,0.1,1023,4,1,2,143,183,9,18,5,12,2023,357,0,6088,6086.768,6111.634693487733,5940.053
73,3,1,4,1,17,100,95,0.2,1022,4,1,2,266,175,10,17,5,12,2023,357,0,6168,6169.485,6191.114517185831,6005.512
73,3,1,4,1,19,100,95,0.3,1022,4,1,2,266,162,12,16,5,12,2023,357,0,6022,6093.9727,6042.9260926713205,5834.0293
73,3,1,4,1,17,100,95,0.5,1022,4,1,2,266,149,10,15,5,12,2023,357,0,5897,5982.099,5995.723362472947,5816.494
73,3,1,4,1,15,100,93,0.4,1023,4,1,2,266,157,9,14,5,12,2023,357,0,5935,5873.9727,6022.017226624024,5794.65
73,2,1,4,1,15,100,90,0.3,1024,4,1,2,266,157,9,13,5,12,2023,357,0,5975,5772.606,6054.609369260424,5732.6724
73,2,1,4,1,14,99,86,0.1,1024,4,1,10,176,149,9,12,5,12,2023,357,0,5990,5610.361,6013.846294091199,5727.5913
73,1,1,3,1,15,71,88,0.0,1025,3,1,10,119,149,9,11,5,12,2023,357,0,5950,5516.639,5790.420694524879,5704.5967
73,1,1,3,1,12,100,89,0.0,1025,3,1,10,176,130,7,10,5,12,2023,357,0,5812,5466.798,5819.505884511002,5560.644
73,1,1,3,1,10,100,88,0.1,1025,3,1,10,176,139,5,9,5,12,2023,357,0,5587,5345.304,5735.707631040892,5419.564
73,1,1,2,1,11,100,88,0.0,1025,2,1,10,122,121,6,8,5,12,2023,357,0,5280,5278.181,5371.651724917782,5215.3374
73,0,0,2,0,14,100,85,0.1,1025,2,1,10,176,101,8,7,5,12,2023,357,0,5038,5187.6187,5264.658838090067,4995.299
73,-1,0,2,0,14,100,82,0.0,1025,2,1,10,122,91,8,6,5,12,2023,357,0,4809,5089.8574,4986.283003770101,4858.4795
73,-1,0,2,0,10,100,79,0.1,1025,2,1,10,176,88,6,5,5,12,2023,357,0,4686,4975.526,4816.324136550104,4721.1904
73,-2,0,2,0,8,100,77,0.0,1026,2,1,10,176,122,5,4,5,12,2023,357,0,4651,4882.672,4681.820610500791,4601.4253
73,-2,0,2,0,9,100,76,0.0,1026,2,1,10,122,120,5,3,5,12,2023,357,0,4645,4763.7524,4598.113941300146,4618.054
73,-2,0,2,0,10,84,75,0.0,1026,2,1,10,119,121,6,2,5,12,2023,357,0,4717,4624.6196,4594.647594329868,4655.84
73,-3,0,2,0,8,100,73,0.0,1026,2,1,10,122,134,5,1,5,12,2023,357,0,4881,4538.247,4730.23928330853,4914.303
73,-3,0,2,0,8,100,71,0.0,1027,2,1,10,122,125,5,0,5,12,2023,357,0,5117,4430.25,4926.655993088635,5125.016
66,-3,0,2,0,10,91,69,0.0,1027,2,1,10,122,112,6,23,4,12,2023,356,0,5418,5176.9946,5206.59380857711,5513.6167
66,-4,0,2,0,10,73,68,0.0,1028,2,1,10,119,109,6,22,4,12,2023,356,0,5779,5350.957,5538.3221851096905,5744.1313
66,-4,0,2,0,10,79,67,0.0,1028,2,1,10,119,105,6,21,4,12,2023,356,0,6087,5665.755,5931.89868265808,6201.752
66,-4,-1,2,-1,12,100,66,0.0,1028,2,1,10,122,111,8,20,4,12,2023,356,0,6289,6037.266,6402.463646636624,6485.683
66,-5,-1,2,-1,12,100,63,0.0,1028,2,1,10,176,105,8,19,4,12,2023,356,0,6415,6297.803,6595.753998231089,6553.716
66,-5,-1,2,-1,14,100,62,0.0,1028,2,1,10,122,99,10,18,4,12,2023,356,0,6530,6403.87,6571.584906058325,6720.7046
66,-5,-2,2,-2,15,26,62,0.0,1029,2,2,10,116,97,11,17,4,12,2023,356,0,6628,6372.942,6654.448802533937,6828.407
66,-4,-2,2,-2,17,31,64,0.0,1029,2,2,10,116,93,12,16,4,12,2023,356,0,6445,6323.91,6541.984424114567,6703.563
66,-4,-2,2,-2,16,47,65,0.0,1029,2,2,10,116,90,12,15,4,12,2023,356,0,6265,6268.008,6492.904485704257,6583.715
66,-5,-2,1,-2,18,89,64,0.0,1029,1,1,10,122,93,14,14,4,12,2023,356,0,6320,6197.2134,6220.4177920833945,6550.5913
66,-5,-3,1,-3,20,99,63,0.0,1030,1,1,10,122,97,15,13,4,12,2023,356,0,6383,6129.254,6399.756260141378,6625.3516
66,-5,-3,1,-3,22,48,63,0.0,1031,1,2,10,116,97,17,12,4,12,2023,356,0,6482,6045.0527,6456.389107954343,6669.1675
66,-5,-4,1,-4,22,39,64,0.0,1031,1,2,10,116,93,17,11,4,12,2023,356,0,6496,5948.5303,6581.993086657779,6639.3223
66,-5,-4,1,-4,22,44,66,0.0,1032,1,2,10,116,93,16,10,4,12,2023,356,0,6462,5861.1577,6539.022340437041,6577.1494
66,-5,-4,0,-4,23,47,66,0.0,1031,0,2,10,116,92,16,9,4,12,2023,356,0,6346,5797.2856,6252.526337516542,6512.3877
66,-5,-4,0,-4,23,29,66,0.0,1032,0,2,10,116,92,17,8,4,12,2023,356,0,6191,5658.952,6041.404603299679,6390.4556
66,-5,-4,0,-4,22,46,66,0.0,1031,0,2,10,116,92,16,7,4,12,2023,356,0,5960,5575.274,5832.0055430205575,6153.0576
66,-5,-4,0,-4,22,97,66,0.0,1031,0,1,10,122,96,16,6,4,12,2023,356,0,5468,5417.5933,5514.512025085941,5659.138
66,-6,-4,0,-4,22,100,66,0.0,1031,0,1,10,122,95,16,5,4,12,2023,356,0,5102,5309.6235,5265.093678387994,5301.0625
66,-6,-5,0,-5,21,100,65,0.0,1032,0,1,10,122,97,16,4,4,12,2023,356,0,4948,5206.0728,5252.890082368519,5116.179
66,-6,-4,0,-4,20,79,64,0.0,1032,0,1,10,119,100,15,3,4,12,2023,356,0,4929,5048.8726,5017.507291792399,5083.5312
66,-7,-4,0,-4,20,47,61,0.0,1033,0,1,10,116,103,15,2,4,12,2023,356,0,5003,4891.968,4985.039654972495,5143.2266
66,-7,-5,0,-5,22,21,59,0.0,1033,0,1,10,113,100,17,1,4,12,2023,356,0,5149,4735.3584,5166.383716669784,5255.6826
66,-7,-5,0,-5,23,11,58,0.0,1033,0,1,10,113,98,17,0,4,12,2023,356,0,5336,4598.084,5326.14231113896,5438.8906
59,-9,-5,0,-5,19,9,54,0.0,1034,0,1,10,113,89,14,23,3,12,2023,355,0,5657,5366.8325,5639.222094479725,5741.5557
59,-9,-5,0,-5,19,8,52,0.0,1034,0,1,10,113,86,14,22,3,12,2023,355,0,6052,5597.753,5981.785259985533,6159.3022
59,-9,-5,-1,-5,19,8,52,0.0,1034,-1,1,10,113,79,15,21,3,12,2023,355,0,6415,6012.264,6179.841765613998,6516.152
59,-9,-5,0,-5,18,6,51,0.0,1035,0,1,10,113,74,14,20,3,12,2023,355,0,6609,6370.197,6663.725540838819,6760.3896
59,-10,-5,0,-5,18,5,50,0.0,1034,0,1,10,113,73,14,19,3,12,2023,355,0,6707,6603.6626,6813.836100183211,6862.0034
59,-10,-5,0,-5,17,5,49,0.0,1034,0,1,10,113,76,13,18,3,12,2023,355,0,6792,6649.299,6839.335885070614,7011.113
59,-10,-4,0,-4,17,4,48,0.0,1034,0,2,10,113,80,13,17,3,12,2023,355,0,6853,6631.2686,6703.052435647735,7044.1416
59,-10,-4,0,-4,17,4,48,0.0,1034,0,2,10,113,80,13,16,3,12,2023,355,0,6616,6573.645,6575.260897286838,6833.3345
59,-9,-4,0,-4,17,4,49,0.0,1034,0,2,10,113,78,14,15,3,12,2023,355,0,6425,6488.109,6493.545433674179,6651.5366
59,-9,-4,0,-4,18,4,52,0.0,1035,0,2,10,113,79,14,14,3,12,2023,355,0,6349,6413.5796,6476.29153624144,6622.333
59,-8,-4,0,-4,19,8,56,0.0,1035,0,2,10,113,74,15,13,3,12,2023,355,0,6316,6326.371,6497.601048652283,6642.8354
59,-7,-5,0,-5,20,40,61,0.0,1036,0,2,10,116,74,17,12,3,12,2023,355,0,6293,6293.5405,6688.606656981306,6720.1025
59,-5,-5,0,-5,22,68,68,0.0,1036,0,1,10,119,70,18,11,3,12,2023,355,0,6299,6125.6865,6591.331035434625,6606.376
59,-4,-5,0,-5,24,83,74,0.0,1035,0,1,10,119,65,19,10,3,12,2023,355,0,6284,6021.7007,6523.16477868447,6567.3184
59,-4,-5,0,-5,23,84,77,0.0,1034,0,1,10,119,61,17,9,3,12,2023,355,0,6259,5902.1035,6413.553538034683,6515.716
59,-3,-4,0,-4,21,72,81,0.0,1034,0,1,10,119,58,15,8,3,12,2023,355,0,6176,5750.23,6102.111435722152,6301.8447
59,-2,-3,0,-3,18,75,83,0.0,1033,0,1,10,119,50,13,7,3,12,2023,355,0,5951,5617.192,5752.51148480909,6055.34
59,-2,-3,1,-3,15,69,82,0.0,1033,1,1,10,119,38,10,6,3,12,2023,355,0,5420,5465.2944,5679.963663030685,5577.679
59,-2,-2,1,-2,13,49,82,0.0,1033,1,1,10,116,36,8,5,3,12,2023,355,0,4997,5301.858,5294.289949752429,5187.918
59,-2,-2,1,-2,13,30,83,0.0,1033,1,1,10,116,41,8,4,3,12,2023,355,0,4799,5136.9463,5101.091422071678,4817.749
59,-2,-2,1,-2,12,28,84,0.0,1033,1,1,10,116,38,8,3,3,12,2023,355,0,4747,4995.542,5021.464663338472,4763.5376
59,-2,-2,1,-2,13,21,84,0.0,1032,1,1,10,113,42,8,2,3,12,2023,355,0,4804,4841.4067,5015.537918612481,4754.5244
59,-2,-2,1,-2,12,13,83,0.0,1032,1,1,10,113,40,8,1,3,12,2023,355,0,4967,4688.395,5100.998744243865,4960.491
59,-2,-1,1,-1,13,20,81,0.0,1032,1,1,10,113,34,8,0,3,12,2023,355,0,5201,4554.32,5130.3095057366845,5189.651
51,-5,-1,1,-1,9,20,61,0.0,1032,1,1,10,113,345,5,23,2,12,2023,354,0,5517,5156.0923,5477.662351665639,5691.176
51,-6,0,2,0,9,46,59,0.0,1031,2,1,10,116,321,5,22,2,12,2023,354,0,5941,5459.444,5840.264316238958,6013.1797
51,-6,0,2,0,9,93,57,0.0,1031,2,1,10,122,296,5,21,2,12,2023,354,0,6299,5811.4326,6262.129436235015,6376.5273
51,-6,0,2,0,9,63,57,0.0,1031,2,1,10,119,289,5,20,2,12,2023,354,0,6515,6218.0396,6536.669820221202,6631.3364
51,-6,1,2,1,10,49,55,0.0,1030,2,1,10,116,275,6,19,2,12,2023,354,0,6645,6486.7476,6521.671445988808,6761.7695
51,-6,1,3,1,12,44,52,0.0,1030,3,1,10,116,264,7,18,2,12,2023,354,0,6763,6532.0986,6668.077325882245,6786.187
51,-6,1,3,1,14,47,49,0.0,1029,3,2,10,116,252,8,17,2,12,2023,354,0,6878,6540.971,6662.518006904545,6868.1855
51,-7,1,3,1,14,32,46,0.0,1029,3,2,10,116,249,9,16,2,12,2023,354,0,6664,6480.5225,6495.107311361793,6602.7417
51,-7,1,4,1,15,33,45,0.0,1029,4,2,10,116,249,11,15,2,12,2023,354,0,6448,6375.6235,6547.522550711828,6391.7065
51,-7,1,4,1,17,44,46,0.0,1029,4,2,10,116,249,13,14,2,12,2023,354,0,6378,6317.6436,6513.507090530281,6401.518
51,-7,0,3,0,18,43,47,0.0,1029,3,2,10,116,245,14,13,2,12,2023,354,0,6428,6286.972,6508.486861461011,6410.1807
51,-7,-1,3,-1,20,45,50,0.0,1030,3,2,10,116,238,15,12,2,12,2023,354,0,6481,6225.8955,6661.139597669859,6521.3755
51,-6,-2,2,-2,22,44,52,0.0,1030,2,2,10,116,233,16,11,2,12,2023,354,0,6579,6171.2397,6624.058836442794,6645.9736
51,-7,-3,2,-3,24,40,55,0.0,1029,2,2,10,116,229,16,10,2,12,2023,354,0,6529,6089.216,6669.900421178113,6513.367
51,-7,-3,1,-3,28,30,57,0.0,1029,1,2,10,116,230,17,9,2,12,2023,354,0,6471,6000.3896,6345.900450530367,6382.115
51,-6,-4,1,-4,29,31,58,0.0,1028,1,2,10,116,231,19,8,2,12,2023,354,0,6331,5870.154,6287.515851169791,6205.8315
51,-6,-4,1,-4,29,20,59,0.0,1028,1,2,10,113,235,19,7,2,12,2023,354,0,6112,5718.864,6030.993319165299,6014.5913
51,-6,-4,1,-4,30,19,60,0.0,1027,1,2,10,113,237,19,6,2,12,2023,354,0,5604,5581.0547,5754.764087024702,5567.993
51,-6,-4,1,-4,29,18,60,0.0,1027,1,1,10,113,237,19,5,2,12,2023,354,0,5188,5273.2046,5399.206594225055,5184.5923
51,-6,-4,1,-4,27,11,61,0.0,1027,1,1,10,113,238,18,4,2,12,2023,354,0,5003,5119.811,5236.117404971962,4889.863
51,-6,-4,0,-4,26,7,60,0.0,1027,0,1,10,113,237,17,3,2,12,2023,354,0,4955,5004.018,5007.26135721984,4904.6597
51,-7,-4,0,-4,25,7,58,0.0,1027,0,1,10,113,234,17,2,2,12,2023,354,0,5026,4871.511,5005.925974823702,4940.8096
51,-7,-5,0,-5,25,20,58,0.0,1027,0,1,10,113,233,17,1,2,12,2023,354,0,5176,4766.158,5258.966128883358,5079.832
51,-7,-5,0,-5,23,9,58,0.0,1027,0,1,10,113,228,17,0,2,12,2023,354,0,5378,4618.9277,5424.568948959829,5232.7095
44,-9,-5,0,-5,25,11,53,0.0,1028,0,1,10,113,230,17,23,1,12,2023,353,0,5693,5494.495,5688.929211933693,5650.297
44,-9,-5,-1,-5,23,23,55,0.0,1027,-1,1,10,113,235,15,22,1,12,2023,353,0,6142,5809.6133,5911.204341720346,6018.069
44,-8,-5,-1,-5,19,46,56,0.0,1027,-1,1,10,116,246,13,21,1,12,2023,353,0,6505,6159.632,6357.383650366548,6396.97
44,-9,-5,-1,-5,20,43,55,0.0,1026,-1,1,10,116,268,13,20,1,12,2023,353,0,6737,6601.2397,6643.433050316777,6667.0996
44,-9,-5,-1,-5,20,42,53,0.0,1025,-1,1,10,116,277,14,19,1,12,2023,353,0,6866,6861.596,6796.965032917151,6775.5664
44,-10,-5,0,-5,22,37,49,0.0,1025,0,1,10,116,286,15,18,1,12,2023,353,0,6955,6893.8877,6930.414431491209,6981.867
44,-10,-5,0,-5,22,4,45,0.0,1024,0,2,10,113,291,16,17,1,12,2023,353,0,7036,6855.1533,6890.371382605953,6921.2686
44,-11,-5,0,-5,22,10,43,0.0,1023,0,2,10,113,299,18,16,1,12,2023,353,0,6698,6782.431,6728.7095625571,6713.7437
44,-11,-6,0,-6,25,9,45,0.0,1022,0,2,10,113,301,21,15,1,12,2023,353,0,6521,6703.938,6743.652914744449,6514.2695
44,-10,-6,-1,-6,25,4,48,0.0,1021,-1,2,10,113,303,22,14,1,12,2023,353,0,6470,6618.4673,6557.651360140754,6505.391
44,-10,-7,-1,-7,26,4,50,0.0,1021,-1,2,10,113,309,22,13,1,12,2023,353,0,6497,6534.133,6723.153243220022,6584.1187
44,-10,-7,-1,-7,27,19,53,0.0,1021,-1,2,10,113,315,23,12,1,12,2023,353,0,6588,6451.97,6739.452043914587,6631.232
44,-9,-8,-1,-8,28,45,56,0.0,1020,-1,2,10,116,317,24,11,1,12,2023,353,0,6603,6381.07,6889.101324721533,6630.1577
44,-9,-8,-2,-8,29,61,58,0.0,1018,-2,2,10,116,317,24,10,1,12,2023,353,0,6567,6300.889,6660.613517192683,6555.276
44,-9,-8,-2,-8,31,62,58,0.0,1016,-2,2,10,116,319,26,9,1,12,2023,353,0,6517,6139.279,6490.924812017149,6464.2314
44,-9,-8,-2,-8,33,80,59,0.0,1015,-2,1,10,119,322,27,8,1,12,2023,353,0,6415,5796.327,6182.657427093583,6386.334
44,-8,-8,-2,-8,34,91,60,0.0,1013,-2,1,10,122,324,28,7,1,12,2023,353,0,6213,5636.8066,5940.080433694344,6148.5596
44,-8,-8,-2,-8,35,100,63,0.0,1011,-2,1,10,122,328,29,6,1,12,2023,353,0,5663,5480.649,5656.71176306784,5710.261
44,-7,-9,-2,-9,36,100,66,0.0,1009,-2,1,10,326,329,31,5,1,12,2023,353,0,5201,5507.7104,5615.157089796838,5223.6445
44,-7,-9,-2,-9,36,100,67,0.0,1007,-2,1,2,227,331,31,4,1,12,2023,353,0,5016,5234.648,5441.896227841993,5058.5205
44,-6,-8,-1,-8,37,100,69,0.0,1006,-1,1,2,227,330,32,3,1,12,2023,353,0,5002,5048.812,5363.094688270377,4949.662
44,-6,-8,-1,-8,38,100,71,0.0,1004,-1,1,2,227,331,32,2,1,12,2023,353,0,5058,4914.398,5357.672281932212,5012.0327
44,-5,-8,-1,-8,39,100,71,0.0,1002,-1,1,2,227,330,33,1,1,12,2023,353,0,5163,4775.1426,5435.0009555049055,5123.7
44,-5,-7,-1,-7,39,100,73,0.1,1001,-1,1,2,227,330,33,0,1,12,2023,353,0,5327,4638.9995,5447.714808180745,5352.4004
37,-4,-7,0,-7,32,89,77,0.2,1002,0,1,0,230,331,27,23,0,12,2023,352,0,5597,5618.1724,6001.130001664208,5715.1997
37,-4,-6,0,-6,32,81,73,0.0,1001,0,1,2,227,328,27,22,0,12,2023,352,0,6008,5870.0103,6173.517261655236,6078.285
37,-3,-5,1,-5,32,85,73,0.0,1000,1,1,10,326,322,27,21,0,12,2023,352,0,6383,5963.163,6550.763846460951,6458.3164
37,-3,-4,2,-4,32,94,71,0.0,998,2,1,10,176,319,26,20,0,12,2023,352,0,6554,6435.369,6820.576708908119,6681.5835
37,-2,-2,3,-2,31,80,71,0.0,997,3,1,10,119,317,25,19,0,12,2023,352,0,6648,6575.322,6834.175285733239,6658.26
37,-1,-1,4,-1,29,88,70,0.0,995,4,1,10,176,310,23,18,0,12,2023,352,0,6699,6583.0557,6913.32873336941,6723.6885
37,-2,0,4,0,29,100,63,0.0,995,4,1,10,122,307,22,17,0,12,2023,352,0,6781,6438.1343,6650.49243917956,6864.6353
37,-1,1,5,1,25,66,68,0.0,994,5,1,10,176,308,20,16,0,12,2023,352,0,6570,6319.3257,6554.321622557763,6665.5054
37,1,1,5,1,25,99,80,0.1,993,5,1,10,176,316,19,15,0,12,2023,352,0,6385,6438.102,6531.7177567962535,6444.4287
37,2,1,5,1,23,100,83,0.1,994,5,1,10,176,316,18,14,0,12,2023,352,0,6331,6347.32,6544.513338385779,6474.18
37,3,2,5,2,22,100,90,0.2,994,5,2,2,266,310,17,13,0,12,2023,352,0,6328,6549.396,6628.511853314019,6527.1343
37,4,2,5,2,19,100,87,0.1,995,5,2,10,176,298,15,12,0,12,2023,352,0,6344,6247.086,6607.330066603548,6449.663
37,3,3,6,3,16,100,85,0.0,995,6,2,10,176,298,12,11,0,12,2023,352,0,6316,6086.6714,6621.6806717972695,6375.1787
37,3,3,6,3,17,100,84,0.0,996,6,2,10,122,304,13,10,0,12,2023,352,0,6235,5861.371,6510.402019011314,6307.9673
37,3,3,6,3,18,69,82,0.0,996,6,2,10,119,308,13,9,0,12,2023,352,0,6075,5601.142,6332.694897149605,6145.6646
37,3,4,6,4,16,97,82,0.0,997,6,2,10,122,307,10,8,0,12,2023,352,0,5973,5551.2544,6060.892178651585,5993.868
37,4,4,6,4,15,100,85,0.0,998,6,2,10,122,309,10,7,0,12,2023,352,0,5688,5402.678,5831.094445798112,5821.258
37,5,4,6,4,15,68,91,0.0,999,6,2,10,119,292,9,6,0,12,2023,352,0,5124,5187.3228,5542.524594845422,5305.906
37,5,5,6,5,11,84,94,0.0,1000,6,1,10,119,283,6,5,0,12,2023,352,0,4701,4888.2993,5092.551253628734,4819.7026
37,5,5,6,5,7,92,95,0.0,1001,6,1,2,143,276,4,4,0,12,2023,352,0,4497,4665.3877,5013.239764266788,4534.2754
37,5,5,6,5,9,100,95,0.0,1002,6,1,2,143,261,6,3,0,12,2023,352,0,4443,4529.9937,4902.226621752903,4414.3457
37,6,5,6,5,11,100,95,0.0,1003,6,1,2,143,250,7,2,0,12,2023,352,0,4481,4383.653,4898.11744551016,4418.218
37,6,5,6,5,12,100,96,0.0,1004,6,1,2,143,233,8,1,0,12,2023,352,0,4599,4256.234,4962.65971446093,4550.353
37,6,5,6,5,14,100,96,0.1,1006,6,1,2,143,218,8,0,0,12,2023,352,0,4794,4128.804,5119.720447673466,4685.4287
30,6,6,6,6,3,100,99,0.2,1008,6,1,2,266,23,2,23,6,12,2023,351,0,5050,4394.654,5113.587330959356,5120.108
30,6,6,6,6,1,100,99,0.6,1009,6,1,2,266,201,1,22,6,12,2023,351,0,5397,4894.1187,5477.099781259976,5239.352
30,6,6,6,6,5,100,98,0.6,1011,6,1,2,266,181,3,21,6,12,2023,351,0,5703,5259.004,5803.920315772237,5628.2446
30,6,6,6,6,8,100,96,0.2,1011,6,1,2,266,176,4,20,6,12,2023,351,0,5897,5596.037,6092.03491757951,5795.5747
30,5,6,7,6,7,100,93,0.4,1012,7,1,2,266,190,4,19,6,12,2023,351,0,6040,5694.4165,6396.7657696129245,5867.6934
30,5,6,7,6,11,100,90,0.4,1012,7,1,2,266,208,6,18,6,12,2023,351,0,6187,5726.805,6361.3999313132335,6042.29
30,5,5,7,5,17,100,85,0.4,1013,7,2,2,266,209,10,17,6,12,2023,351,0,6243,5751.6436,6451.312802968786,6184.185
30,3,5,7,5,23,97,74,0.2,1013,7,2,2,266,203,13,16,6,12,2023,351,0,6014,5712.25,6235.759384100341,5847.033
30,3,5,7,5,25,100,71,0.0,1014,7,2,10,122,183,14,15,6,12,2023,351,0,5845,5577.9272,6033.3241373485735,5663.9277
30,2,4,7,4,25,87,71,0.0,1014,7,2,10,119,179,14,14,6,12,2023,351,0,5809,5476.1846,6122.542769808874,5647.8276
30,2,4,7,4,28,84,72,0.0,1016,7,2,10,119,176,17,13,6,12,2023,351,0,5748,5372.415,6093.083197285447,5587.931
30,2,4,7,4,29,100,71,0.0,1017,7,2,10,122,177,18,12,6,12,2023,351,0,5736,5305.252,6107.036090260743,5576.4565
30,2,4,7,4,31,100,71,0.0,1018,7,2,10,122,172,19,11,6,12,2023,351,0,5623,5206.1035,6061.715364071814,5538.5366
30,2,3,7,3,30,100,70,0.0,1018,7,2,10,122,169,18,10,6,12,2023,351,0,5461,5113.039,6142.932586355682,5473.4546
30,1,3,6,3,29,100,68,0.0,1019,6,2,10,122,167,17,9,6,12,2023,351,0,5252,5041.1567,5851.807775186284,5282.3496
30,1,3,6,3,27,100,67,0.0,1019,6,2,10,122,161,15,8,6,12,2023,351,0,4957,4930.0806,5682.62104112285,4985.6245
30,0,3,6,3,23,100,66,0.0,1019,6,2,10,122,153,12,7,6,12,2023,351,0,4708,4822.904,5465.529129841226,4748.776
30,0,3,6,3,24,100,66,0.0,1019,6,2,10,122,145,13,6,6,12,2023,351,0,4537,4714.9536,5177.485450039029,4538.1597
30,1,3,6,3,24,100,69,0.0,1020,6,1,10,122,140,12,5,6,12,2023,351,0,4409,4543.3335,4845.369825495883,4440.198
30,1,3,6,3,22,9,71,0.0,1021,6,1,10,113,133,11,4,6,12,2023,351,0,4364,4300.339,4587.100092054276,4450.007
30,1,3,6,3,22,36,72,0.0,1021,6,1,10,116,139,11,3,6,12,2023,351,0,4412,4230.389,4537.410633699554,4443.7925
30,2,3,6,3,21,26,75,0.0,1022,6,1,10,116,147,10,2,6,12,2023,351,0,4497,4097.247,4570.356537056736,4462.7
30,2,3,5,3,21,98,82,0.0,1022,5,1,10,122,125,10,1,6,12,2023,351,0,4655,4137.264,4581.229193316796,4701.5947
30,3,2,5,2,24,99,88,0.0,1023,5,1,10,122,111,12,0,6,12,2023,351,0,4871,4025.48,4889.7612398254905,4866.9736
22,3,2,5,2,28,96,87,0.0,1023,5,1,10,122,107,17,23,5,12,2023,350,0,5095,4847.7583,5110.028671037615,5112.4043
22,3,1,5,1,34,100,88,0.0,1024,5,1,10,122,104,22,22,5,12,2023,350,0,5385,5106.7285,5539.644982329715,5426.6953
22,4,1,5,1,35,100,90,0.0,1025,5,1,10,122,98,23,21,5,12,2023,350,0,5668,5438.6626,5918.712071140125,5659.3047
22,4,1,5,1,36,86,90,0.0,1026,5,1,10,119,91,24,20,5,12,2023,350,0,5821,5805.7188,6208.124418163892,5871.1606
22,4,1,5,1,34,96,91,0.0,1027,5,1,10,122,89,24,19,5,12,2023,350,0,5938,5985.643,6410.981237699519,6064.714
22,4,1,5,1,33,99,92,0.0,1027,5,1,10,122,88,23,18,5,12,2023,350,0,6069,6050.439,6450.329568574377,6172.0063
22,4,1,5,1,30,97,91,0.0,1028,5,2,10,122,85,22,17,5,12,2023,350,0,6147,5974.7383,6499.451571079176,6198.019
22,4,1,5,1,26,86,90,0.0,1028,5,2,10,119,83,19,16,5,12,2023,350,0,5964,5930.06,6419.687333934722,5972.9995
22,3,2,5,2,24,99,88,0.0,1029,5,2,10,122,82,17,15,5,12,2023,350,0,5816,5877.779,6239.204269299964,5871.0244
22,3,2,5,2,20,100,86,0.0,1029,5,2,10,122,86,15,14,5,12,2023,350,0,5817,5791.2065,6274.501141471283,5839.1636
22,3,3,5,3,18,99,83,0.0,1030,5,2,10,122,97,13,13,5,12,2023,350,0,5877,5685.137,6197.650262549101,5730.081
22,3,3,5,3,18,77,83,0.0,1031,5,2,10,119,89,13,12,5,12,2023,350,0,5852,5553.732,6207.862254793,5714.723
22,3,3,5,3,12,57,84,0.0,1032,5,2,10,176,88,8,11,5,12,2023,350,0,5773,5435.6216,6284.473612088815,5640.0913
22,2,4,5,4,11,74,84,0.0,1031,5,1,10,119,90,7,10,5,12,2023,350,0,5633,5287.55,5959.687973633167,5545.4014
22,2,4,5,4,4,72,85,0.0,1031,5,1,10,119,77,2,9,5,12,2023,350,0,5435,5183.1343,5923.442916041345,5358.6772
22,2,4,4,4,3,80,85,0.0,1031,4,1,10,119,19,1,8,5,12,2023,350,0,5184,5140.145,5607.874098032428,5178.7505
22,2,4,5,4,5,62,84,0.0,1030,5,2,10,116,341,3,7,5,12,2023,350,0,4966,4985.3433,5648.084969505421,4905.8
22,2,4,5,4,7,55,84,0.0,1030,5,2,10,116,327,4,6,5,12,2023,350,0,4725,4870.248,5372.509065890566,4637.3438
22,2,4,5,4,11,67,81,0.0,1030,5,1,10,176,316,6,5,5,12,2023,350,0,4567,4729.4673,5033.739089567461,4539.7295
22,2,4,5,4,10,85,80,0.0,1030,5,1,10,176,298,6,4,5,12,2023,350,0,4474,4647.151,4900.883789901051,4437.8354
22,2,4,5,4,8,76,78,0.0,1030,5,1,10,176,293,4,3,5,12,2023,350,0,4498,4528.1514,4859.176327282124,4464.8125
22,2,4,5,4,12,50,77,0.0,1029,5,1,10,116,264,6,2,5,12,2023,350,0,4598,4368.998,4791.877324311419,4584.252
22,1,3,5,3,15,45,77,0.0,1029,5,1,10,116,253,8,1,5,12,2023,350,0,4759,4275.2017,4996.479748158684,4747.9233
22,1,3,5,3,16,33,76,0.0,1029,5,1,10,116,244,9,0,5,12,2023,350,0,4968,4138.9316,5158.751843144906,4928.191
15,1,3,5,3,18,47,74,0.0,1029,5,1,10,116,245,10,23,4,12,2023,349,0,5279,4935.1484,5465.315029706666,5181.5767
15,1,3,5,3,18,41,73,0.0,1029,5,1,10,116,243,10,22,4,12,2023,349,0,5654,5188.266,5819.528796024748,5546.3955
15,1,3,6,3,18,22,71,0.0,1029,6,1,10,113,245,10,21,4,12,2023,349,0,5957,5526.4707,6343.011651906253,5852.9375
15,1,4,6,4,19,11,68,0.0,1028,6,1,10,113,250,12,20,4,12,2023,349,0,6135,5854.16,6476.8567788806295,6099.808
